Order Number,Sales Date,Sales Channel,Currency,Salesteamindex,Storeindex,Productindex,Order qty,unit price,unit cost,Revenue,Profit,Month Number,Month name
SO3153,2022-05-20,Wholesale,USD,11,248,6,2,282.8222381,202.0158844,565.6444763,161.6127075,5,May
SO3154,2022-05-14,In-Store,USD,21,217,4,1,398.2920688,284.4943349,398.2920688,113.797734,5,May
SO3155,2022-04-27,Online,USD,1,288,36,6,160.2226036,114.4447169,961.3356217,274.6673205,4,Apr
SO3156,2022-02-05,Online,USD,19,299,29,2,267.5984187,191.1417277,535.1968374,152.9133821,2,Feb
SO3157,2022-01-25,Online,USD,6,214,8,9,607.4062151,433.8615822,5466.655936,1561.901696,1,Jan
SO3158,2022-02-27,Wholesale,USD,22,232,3,4,576.8646008,412.0461434,2307.458403,659.2738295,2,Feb
SO3159,2022-05-20,In-Store,USD,18,223,44,8,300.7816191,214.8440137,2406.252953,687.5008437,5,May
SO3160,2022-01-19,Distributor,USD,17,280,3,1,447.3415382,319.5296701,447.3415382,127.8118681,1,Jan
SO3161,2022-04-11,Online,USD,1,267,12,10,393.1663586,280.8331133,3931.663586,1123.332453,4,Apr
SO3162,2022-03-26,Online,USD,26,173,41,10,369.8656644,264.1897603,3698.656644,1056.759041,3,Mar
SO3163,2022-03-13,In-Store,USD,1,190,29,10,590.183946,421.5599614,5901.83946,1686.239846,3,Mar
SO3164,2022-02-25,Distributor,USD,13,362,44,4,198.168005,141.548575,792.67202,226.47772,2,Feb
SO3165,2022-03-20,In-Store,USD,26,165,41,2,410.8366165,293.454726,821.6732329,234.7637808,3,Mar
SO3166,2022-03-22,In-Store,USD,23,145,17,1,627.6559163,448.3256545,627.6559163,179.3302618,3,Mar
SO3167,2022-02-07,Wholesale,USD,3,268,12,9,512.6601139,366.1857956,4613.941025,1318.268864,2,Feb
SO3168,2022-02-15,In-Store,USD,26,240,41,2,472.4487298,337.4633784,944.8974595,269.9707027,2,Feb
SO3169,2022-02-07,Wholesale,USD,11,289,39,9,590.1167566,421.511969,5311.05081,1517.443088,2,Feb
SO3170,2022-01-03,Wholesale,USD,1,219,23,5,214.6985525,153.3561089,1073.492762,306.7122178,1,Jan
SO3171,2022-01-11,Distributor,USD,16,264,6,5,500.1330355,357.2378825,2500.665177,714.475765,1,Jan
SO3172,2022-02-04,Wholesale,USD,26,53,36,9,381.4774747,272.4839105,3433.297272,980.9420778,2,Feb
SO3173,2022-03-18,Wholesale,USD,9,67,44,5,371.9379925,265.6699947,1859.689963,531.3399893,3,Mar
SO3174,2022-02-18,In-Store,USD,15,27,5,10,463.7624327,331.2588805,4637.624327,1325.035522,2,Feb
SO3175,2022-01-21,Distributor,USD,3,207,35,8,593.6086312,424.0061651,4748.86905,1356.819728,1,Jan
SO3176,2022-03-03,Distributor,USD,11,16,40,4,209.2989786,149.4992704,837.1959143,239.1988326,3,Mar
SO3177,2022-01-15,Distributor,USD,16,156,47,8,187.9786078,134.2704342,1503.828863,429.6653893,1,Jan
SO3178,2022-03-03,Wholesale,USD,13,279,4,2,236.3752059,168.8394328,472.7504117,135.0715462,3,Mar
SO3179,2022-03-23,In-Store,USD,20,187,21,3,231.8164542,165.5831816,695.4493627,198.6998179,3,Mar
SO3180,2022-02-22,Wholesale,USD,15,158,1,4,543.7870817,388.4193441,2175.148327,621.4709505,2,Feb
SO3181,2022-01-13,Distributor,USD,23,316,1,2,560.4295816,400.306844,1120.859163,320.2454752,1,Jan
SO3182,2022-02-27,In-Store,USD,23,343,39,9,627.526435,448.2331679,5647.737915,1613.639404,2,Feb
SO3183,2022-01-24,Distributor,USD,5,295,7,4,169.1003156,120.7859397,676.4012625,193.2575036,1,Jan
SO3184,2022-02-09,Wholesale,USD,15,135,11,7,530.972851,379.2663222,3716.809957,1061.945702,2,Feb
SO3185,2022-02-16,Distributor,USD,7,311,26,8,325.0102131,232.1501522,2600.081705,742.880487,2,Feb
SO3186,2022-05-31,Distributor,USD,22,307,39,6,276.6207222,197.5862301,1659.724333,474.2069523,5,May
SO3187,2022-04-09,Wholesale,USD,10,283,25,3,510.5589092,364.6849352,1531.676728,437.6219222,4,Apr
SO3188,2022-05-20,Wholesale,USD,6,252,18,3,262.622705,187.5876464,787.8681149,225.1051757,5,May
SO3189,2022-01-12,In-Store,USD,24,165,29,3,490.2337469,350.1669621,1470.701241,420.2003545,1,Jan
SO3190,2022-04-13,In-Store,USD,2,211,24,2,322.6808335,230.4863096,645.3616669,184.3890477,4,Apr
SO3191,2022-05-14,Online,USD,3,55,12,5,375.4364367,268.1688834,1877.182184,536.3377667,5,May
SO3192,2022-04-02,Online,USD,26,1,10,2,283.0665386,202.1903847,566.1330771,161.7523078,4,Apr
SO3193,2022-01-16,Wholesale,USD,3,148,19,5,205.9229981,147.0878558,1029.614991,294.1757116,1,Jan
SO3194,2022-03-30,Distributor,USD,7,99,22,6,466.800824,333.42916,2800.804944,800.2299841,3,Mar
SO3195,2022-03-06,Wholesale,USD,13,242,28,10,190.7632325,136.2594518,1907.632325,545.0378072,3,Mar
SO3196,2022-03-01,Online,USD,6,354,33,5,219.2758484,156.625606,1096.379242,313.251212,3,Mar
SO3197,2022-04-19,Distributor,USD,8,113,31,3,371.9759769,265.6971263,1115.927931,318.8365516,4,Apr
SO3198,2022-01-06,Online,USD,7,156,39,8,169.8491632,121.3208308,1358.793305,388.2266587,1,Jan
SO3199,2022-03-06,In-Store,USD,25,304,14,5,603.246389,430.8902778,3016.231945,861.7805557,3,Mar
SO3200,2022-04-11,In-Store,USD,19,290,21,2,542.1918576,387.2798983,1084.383715,309.8239186,4,Apr
SO3201,2022-02-22,Wholesale,USD,17,31,4,1,358.3815138,255.9867956,358.3815138,102.3947182,2,Feb
SO3202,2022-01-16,Online,USD,25,217,41,6,476.4218591,340.301328,2858.531155,816.7231871,1,Jan
SO3203,2022-04-11,Online,USD,26,31,29,2,514.4103811,367.4359865,1028.820762,293.9487892,4,Apr
SO3204,2022-05-14,In-Store,USD,13,5,25,1,445.3036408,318.0740292,445.3036408,127.2296117,5,May
SO3205,2022-01-23,In-Store,USD,19,251,46,5,361.4848847,258.2034891,1807.424423,516.4069781,1,Jan
SO3206,2022-03-26,Wholesale,USD,24,87,42,2,453.0455843,323.6039888,906.0911686,258.883191,3,Mar
SO3207,2022-05-16,Wholesale,USD,24,26,29,7,250.9876919,179.2769228,1756.913844,501.9753839,5,May
SO3208,2022-04-01,Distributor,USD,19,190,24,3,357.4762495,255.3401782,1072.428748,306.4082138,4,Apr
SO3209,2022-01-08,Distributor,USD,11,9,14,6,378.5034358,270.359597,2271.020615,648.8630328,1,Jan
SO3210,2022-01-01,In-Store,USD,19,333,20,1,264.6308001,189.0220001,264.6308001,75.60880004,1,Jan
SO3211,2022-03-05,Wholesale,USD,26,86,39,4,351.5594371,251.1138836,1406.237748,401.7822138,3,Mar
SO3212,2022-04-19,Online,USD,4,288,31,8,573.0288363,409.3063116,4584.23069,1309.780197,4,Apr
SO3213,2022-05-12,Online,USD,6,80,36,8,309.2922086,220.9230062,2474.337669,706.9536197,5,May
SO3214,2022-02-04,Online,USD,7,218,27,5,368.1748821,262.9820586,1840.87441,525.9641172,2,Feb
SO3215,2022-05-19,Online,USD,18,233,47,10,478.4459901,341.7471358,4784.459901,1366.988543,5,May
SO3216,2022-01-04,Distributor,USD,12,157,23,2,508.0627806,362.9019862,1016.125561,290.3215889,1,Jan
SO3217,2022-05-09,Online,USD,17,365,18,2,183.359565,130.9711178,366.7191299,104.7768943,5,May
SO3218,2022-05-11,In-Store,USD,11,146,31,10,330.7152447,236.2251748,3307.152447,944.900699,5,May
SO3219,2022-03-19,Wholesale,USD,10,19,12,6,458.8476074,327.748291,2753.085645,786.5958985,3,Mar
SO3220,2022-05-21,Online,USD,3,344,26,10,587.0398135,419.3141525,5870.398135,1677.25661,5,May
SO3221,2022-02-14,Wholesale,USD,21,160,4,7,512.132812,365.8091514,3584.929684,1024.265624,2,Feb
SO3222,2022-02-17,Online,USD,24,149,5,3,277.5324665,198.2374761,832.5973996,237.8849713,2,Feb
SO3223,2022-01-20,Distributor,USD,25,105,15,2,449.2350531,320.8821808,898.4701062,256.7057446,1,Jan
SO3224,2022-03-18,Wholesale,USD,8,263,18,8,246.6101425,176.1501018,1972.88114,563.6803256,3,Mar
SO3225,2022-03-24,Online,USD,17,333,37,7,261.4738271,186.7670193,1830.316789,522.9476541,3,Mar
SO3226,2022-05-04,In-Store,USD,13,305,29,7,461.6034154,329.7167253,3231.223908,923.2068307,5,May
SO3227,2022-01-05,Online,USD,7,277,8,2,222.9902242,159.2787316,445.9804484,127.4229852,1,Jan
SO3228,2022-04-24,Distributor,USD,8,121,41,10,573.6905766,409.7789833,5736.905766,1639.115933,4,Apr
SO3229,2022-02-01,Distributor,USD,22,97,22,4,460.444683,328.8890593,1841.778732,526.2224949,2,Feb
SO3230,2022-05-21,Wholesale,USD,8,151,25,10,457.3043729,326.6459806,4573.043729,1306.583923,5,May
SO3231,2022-04-14,Online,USD,26,113,41,8,587.2967754,419.4976967,4698.374203,1342.392629,4,Apr
SO3232,2022-01-13,Distributor,USD,1,12,31,4,555.7926514,396.994751,2223.170606,635.1916016,1,Jan
SO3233,2022-03-26,Online,USD,11,115,32,9,420.3232729,300.2309092,3782.909456,1080.831273,3,Mar
SO3234,2022-01-13,Wholesale,USD,14,17,23,6,483.3641599,345.2601142,2900.18496,828.6242742,1,Jan
SO3235,2022-05-06,Online,USD,16,117,29,2,416.2807444,297.3433888,832.5614887,237.8747111,5,May
SO3236,2022-01-19,In-Store,USD,16,193,46,10,470.6007543,336.1433959,4706.007543,1344.573584,1,Jan
SO3237,2022-02-16,In-Store,USD,13,187,12,7,591.868935,422.763525,4143.082545,1183.73787,2,Feb
SO3238,2022-03-20,Online,USD,6,249,12,2,346.0672613,247.190901,692.1345227,197.7527208,3,Mar
SO3239,2022-04-28,Online,USD,26,367,2,3,322.4011765,230.2865547,967.2035295,276.3438656,4,Apr
SO3240,2022-04-18,In-Store,USD,13,359,33,2,390.8002489,279.1430349,781.6004977,223.3144279,4,Apr
SO3241,2022-03-12,Distributor,USD,3,333,13,6,537.8380782,384.1700559,3227.028469,922.0081341,3,Mar
SO3242,2022-03-08,Online,USD,15,168,45,9,511.706951,365.504965,4605.362559,1315.817874,3,Mar
SO3243,2022-01-05,Distributor,USD,16,363,42,10,441.09075,315.0648215,4410.9075,1260.259286,1,Jan
SO3244,2022-01-28,In-Store,USD,23,107,23,5,317.1556005,226.5397147,1585.778003,453.0794294,1,Jan
SO3245,2022-04-09,Wholesale,USD,13,137,10,9,537.7498063,384.1070045,4839.748257,1382.785216,4,Apr
SO3246,2022-02-24,Online,USD,5,37,21,5,298.288417,213.063155,1491.442085,426.12631,2,Feb
SO3247,2022-01-13,In-Store,USD,18,65,34,5,344.646401,246.1760007,1723.232005,492.3520014,1,Jan
SO3248,2022-05-08,Wholesale,USD,25,224,19,9,436.8385012,312.0275009,3931.546511,1123.299003,5,May
SO3249,2022-03-12,Distributor,USD,13,10,22,3,311.9015438,222.786817,935.7046314,267.3441804,3,Mar
SO3250,2022-04-27,Distributor,USD,21,207,41,5,200.4818863,143.2013473,1002.409431,286.4026947,4,Apr
SO3251,2022-03-18,In-Store,USD,4,286,4,7,584.3699482,417.4071059,4090.589637,1168.739896,3,Mar
SO3252,2022-04-28,Wholesale,USD,22,35,31,6,505.0059943,360.7185674,3030.035966,865.7245617,4,Apr
SO3253,2022-02-04,Distributor,USD,9,349,47,4,375.6346602,268.3104716,1502.538641,429.2967545,2,Feb
SO3254,2022-01-07,Online,USD,4,332,31,7,331.82575,237.0183929,2322.78025,663.6515,1,Jan
SO3255,2022-02-16,Distributor,USD,24,246,37,4,349.9587184,249.9705131,1399.834873,399.952821,2,Feb
SO3256,2022-05-09,Online,USD,14,343,28,1,353.6285999,252.5918571,353.6285999,101.0367428,5,May
SO3257,2022-05-19,In-Store,USD,13,53,15,4,512.8500955,366.3214968,2051.400382,586.1143948,5,May
SO3258,2022-03-21,In-Store,USD,1,162,28,3,495.1796883,353.6997774,1485.539065,424.4397329,3,Mar
SO3259,2022-03-06,In-Store,USD,13,352,24,8,264.1461709,188.6758364,2113.169367,603.7626764,3,Mar
SO3260,2022-05-25,Distributor,USD,8,224,46,4,525.5684395,375.4060282,2102.273758,600.6496451,5,May
SO3261,2022-02-28,In-Store,USD,25,265,32,7,378.7739848,270.5528463,2651.417894,757.5479697,2,Feb
SO3262,2022-05-31,Online,USD,22,50,12,5,378.4277955,270.3055682,1892.138978,540.6111365,5,May
SO3263,2022-04-11,In-Store,USD,24,303,30,5,292.5925232,208.9946594,1462.962616,417.9893188,4,Apr
SO3264,2022-03-27,Wholesale,USD,25,152,25,8,528.9073613,377.7909723,4231.25889,1208.931111,3,Mar
SO3265,2022-05-02,Distributor,USD,16,138,24,4,227.9732839,162.83806,911.8931358,260.5408959,5,May
SO3266,2022-02-06,In-Store,USD,2,88,29,10,376.4317049,268.8797892,3764.317049,1075.519157,2,Feb
SO3267,2022-04-16,In-Store,USD,16,212,14,4,284.0253752,202.875268,1136.101501,324.6004288,4,Apr
SO3268,2022-03-12,In-Store,USD,22,78,30,2,222.5250649,158.946475,445.0501299,127.15718,3,Mar
SO3269,2022-02-26,Wholesale,USD,3,24,7,3,264.6213936,189.0152812,793.8641809,226.8183374,2,Feb
SO3270,2022-05-28,Wholesale,USD,8,66,44,9,534.2337137,381.5955098,4808.103424,1373.743835,5,May
SO3271,2022-03-04,In-Store,USD,25,1,34,3,635.6303349,454.0216678,1906.891005,544.8260014,3,Mar
SO3272,2022-04-30,In-Store,USD,20,169,20,2,324.9272268,232.0908763,649.8544536,185.672701,4,Apr
SO3273,2022-02-10,Distributor,USD,16,359,39,6,619.0137851,442.1527036,3714.08271,1061.166489,2,Feb
SO3274,2022-01-01,In-Store,USD,8,255,45,9,617.5099086,441.0785061,5557.589177,1587.882622,1,Jan
SO3275,2022-03-18,Distributor,USD,19,343,38,10,578.6916431,413.3511736,5786.916431,1653.404694,3,Mar
SO3276,2022-02-10,Distributor,USD,7,175,1,9,543.3236246,388.0883033,4889.912621,1397.117892,2,Feb
SO3277,2022-05-06,In-Store,USD,2,271,37,1,447.3336248,319.5240177,447.3336248,127.8096071,5,May
SO3278,2022-03-26,Online,USD,12,87,10,7,308.2732898,220.195207,2157.913029,616.5465796,3,Mar
SO3279,2022-02-14,In-Store,USD,24,31,45,7,597.4827982,426.7734273,4182.379587,1194.965596,2,Feb
SO3280,2022-04-25,Distributor,USD,2,347,47,8,332.9562628,237.825902,2663.650103,761.0428865,4,Apr
SO3281,2022-01-10,Online,USD,20,311,36,9,162.6673996,116.1909997,1464.006596,418.2875989,1,Jan
SO3282,2022-01-01,Wholesale,USD,8,224,35,5,527.826897,377.0192122,2639.134485,754.0384243,1,Jan
SO3283,2022-05-01,In-Store,USD,23,40,8,7,464.4071816,331.7194154,3250.850271,928.8143631,5,May
SO3284,2022-01-02,Wholesale,USD,25,254,11,6,282.6774974,201.9124981,1696.064984,484.5899955,1,Jan
SO3285,2022-02-13,Distributor,USD,23,146,36,9,284.2705416,203.0503869,2558.434874,730.9813927,2,Feb
SO3286,2022-04-10,Wholesale,USD,14,312,44,1,375.9669338,268.5478099,375.9669338,107.419124,4,Apr
SO3287,2022-01-11,In-Store,USD,16,352,15,9,406.3886824,290.2776303,3657.498142,1044.999469,1,Jan
SO3288,2022-04-11,Distributor,USD,21,253,41,9,619.7781608,442.6986863,5578.003447,1593.715271,4,Apr
SO3289,2022-01-18,Online,USD,15,8,42,6,412.0830533,294.3450381,2472.49832,706.4280914,1,Jan
SO3290,2022-01-02,Online,USD,3,138,32,8,207.4358929,148.168495,1659.487144,474.1391839,1,Jan
SO3291,2022-04-28,In-Store,USD,9,160,37,10,392.5123227,280.3659448,3925.123227,1121.463779,4,Apr
SO3292,2022-03-24,Wholesale,USD,18,123,27,4,341.0656872,243.618348,1364.262749,389.7893568,3,Mar
SO3293,2022-04-10,In-Store,USD,2,34,33,8,330.4951324,236.0679517,2643.961059,755.4174455,4,Apr
SO3294,2022-01-04,Distributor,USD,15,139,37,1,324.625681,231.8754865,324.625681,92.75019458,1,Jan
SO3295,2022-01-06,Wholesale,USD,10,13,12,2,548.9148822,392.0820587,1097.829764,313.665647,1,Jan
SO3296,2022-01-25,Online,USD,13,353,5,5,477.1922371,340.851598,2385.961186,681.7031959,1,Jan
SO3297,2022-05-28,Online,USD,4,67,23,5,235.362797,168.1162835,1176.813985,336.2325671,5,May
SO3298,2022-05-10,Wholesale,USD,22,168,26,9,296.530744,211.8076743,2668.776696,762.5076273,5,May
SO3299,2022-03-08,Online,USD,3,7,39,2,195.9255236,139.9468026,391.8510472,111.957442,3,Mar
SO3300,2022-03-10,Distributor,USD,20,221,1,1,468.2328229,334.4520164,468.2328229,133.7808065,3,Mar
SO3301,2022-04-26,Online,USD,25,278,5,9,585.2735104,418.0525074,5267.461594,1504.989027,4,Apr
SO3302,2022-04-17,Distributor,USD,25,190,36,10,406.9511915,290.6794225,4069.511915,1162.71769,4,Apr
SO3303,2022-03-13,Online,USD,14,272,13,3,517.4564171,369.6117265,1552.369251,443.5340718,3,Mar
SO3304,2022-05-09,Online,USD,15,366,35,4,175.5134332,125.366738,702.0537329,200.5867808,5,May
SO3305,2022-02-21,Online,USD,20,52,42,5,575.0618064,410.7584331,2875.309032,821.5168663,2,Feb
SO3306,2022-05-26,Online,USD,7,330,33,5,221.9459227,158.532802,1109.729614,317.0656039,5,May
SO3307,2022-01-04,Wholesale,USD,15,84,34,7,341.6433662,244.0309758,2391.503563,683.2867323,1,Jan
SO3308,2022-03-16,Wholesale,USD,21,322,38,6,515.6891584,368.3493989,3094.134951,884.0385573,3,Mar
SO3309,2022-05-02,In-Store,USD,9,263,41,7,241.5749139,172.5535099,1691.024397,483.1498278,5,May
SO3310,2022-04-02,Wholesale,USD,23,287,32,9,288.5357505,206.0969646,2596.821755,741.9490727,4,Apr
SO3311,2022-02-03,Online,USD,1,4,18,3,563.7364317,402.6688798,1691.209295,483.2026557,2,Feb
SO3312,2022-04-30,Wholesale,USD,21,172,15,9,212.0723155,151.4802253,1908.650839,545.3288112,4,Apr
SO3313,2022-03-23,Distributor,USD,8,134,8,1,189.6883823,135.4917017,189.6883823,54.19668067,3,Mar
SO3314,2022-05-06,In-Store,USD,5,301,27,2,451.6565269,322.6118049,903.3130538,258.089444,5,May
SO3315,2022-03-21,In-Store,USD,19,73,32,8,177.2405575,126.6003982,1417.92446,405.1212743,3,Mar
SO3316,2022-01-22,Distributor,USD,2,94,38,8,186.2105727,133.0075519,1489.684582,425.6241662,1,Jan
SO3317,2022-05-12,Online,USD,23,69,36,5,441.5717062,315.4083616,2207.858531,630.8167232,5,May
SO3318,2022-05-24,In-Store,USD,23,10,35,3,300.3622681,214.5444772,901.0868043,257.4533726,5,May
SO3319,2022-01-14,Wholesale,USD,19,296,27,2,446.3061953,318.7901395,892.6123906,255.0321116,1,Jan
SO3320,2022-05-29,In-Store,USD,3,4,11,3,559.7150753,399.7964823,1679.145226,479.7557788,5,May
SO3321,2022-01-08,Wholesale,USD,21,165,20,2,413.2039506,295.145679,826.4079012,236.1165432,1,Jan
SO3322,2022-03-21,Wholesale,USD,26,338,8,5,240.2782792,171.6273423,1201.391396,343.2546846,3,Mar
SO3323,2022-02-07,Distributor,USD,25,123,6,10,185.3699296,132.4070926,1853.699296,529.6283703,2,Feb
SO3324,2022-01-09,In-Store,USD,1,15,8,5,286.3385696,204.5275497,1431.692848,409.0550995,1,Jan
SO3325,2022-03-08,Online,USD,16,286,45,10,519.1393756,370.8138397,5191.393756,1483.255359,3,Mar
SO3326,2022-04-29,In-Store,USD,9,339,42,5,186.3042794,133.0744853,931.5213972,266.1489706,4,Apr
SO3327,2022-03-06,Distributor,USD,26,219,18,5,182.0451027,130.0322162,910.2255133,260.0644324,3,Mar
SO3328,2022-05-16,Distributor,USD,19,262,19,3,416.303529,297.3596636,1248.910587,356.8315963,5,May
SO3329,2022-05-29,Online,USD,25,233,25,10,395.5230619,282.5164728,3955.230619,1130.065891,5,May
SO3330,2022-02-02,Online,USD,4,360,27,7,384.5675272,274.6910908,2691.97269,769.1350543,2,Feb
SO3331,2022-02-01,Wholesale,USD,8,293,16,6,230.2624395,164.4731711,1381.574637,394.7356107,2,Feb
SO3332,2022-04-04,Online,USD,24,83,32,3,471.8802781,337.0573415,1415.640834,404.4688098,4,Apr
SO3333,2022-05-15,Online,USD,12,364,24,9,254.3565354,181.6832396,2289.208818,654.0596624,5,May
SO3334,2022-03-16,Wholesale,USD,24,175,22,2,355.6259447,254.018532,711.2518895,203.2148256,3,Mar
SO3335,2022-04-03,Distributor,USD,9,318,18,1,296.6606732,211.9004809,296.6606732,84.76019234,4,Apr
SO3336,2022-05-22,Online,USD,23,225,32,6,459.2151182,328.0107987,2755.290709,787.2259169,5,May
SO3337,2022-04-02,In-Store,USD,14,112,17,1,359.0133922,256.4381373,359.0133922,102.5752549,4,Apr
SO3338,2022-04-03,Online,USD,18,130,23,9,467.9212435,334.2294597,4211.291192,1203.226055,4,Apr
SO3339,2022-04-20,Wholesale,USD,6,8,37,2,309.2271693,220.8765495,618.4543387,176.7012396,4,Apr
SO3340,2022-03-03,In-Store,USD,2,7,17,1,500.408452,357.4346086,500.408452,142.9738434,3,Mar
SO3341,2022-05-30,Distributor,USD,19,262,41,2,625.0049238,446.4320884,1250.009848,357.1456707,5,May
SO3342,2022-02-12,Distributor,USD,5,191,29,8,630.4820491,450.3443208,5043.856393,1441.101827,2,Feb
SO3343,2022-03-18,In-Store,USD,17,227,29,8,572.1885515,408.7061082,4577.508412,1307.859546,3,Mar
SO3344,2022-05-28,Wholesale,USD,7,75,18,3,590.8429091,422.0306494,1772.528727,506.4367792,5,May
SO3345,2022-05-02,Online,USD,1,177,27,7,345.995742,247.1398157,2421.970194,691.991484,5,May
SO3346,2022-03-23,In-Store,USD,19,174,29,10,613.877026,438.48359,6138.77026,1753.93436,3,Mar
SO3347,2022-05-12,Wholesale,USD,21,76,35,1,302.151326,215.8223757,302.151326,86.32895029,5,May
SO3348,2022-04-18,Distributor,USD,16,119,43,5,481.7614703,344.1153359,2408.807352,688.2306719,4,Apr
SO3349,2022-02-28,Wholesale,USD,18,265,19,7,550.0694041,392.9067172,3850.485828,1100.138808,2,Feb
SO3350,2022-04-14,In-Store,USD,25,78,38,1,496.4180027,354.5842877,496.4180027,141.8337151,4,Apr
SO3351,2022-01-02,In-Store,USD,23,320,9,10,297.492507,212.4946479,2974.92507,849.9785915,1,Jan
SO3352,2022-05-07,Online,USD,13,342,34,4,189.0955932,135.0682809,756.3823729,216.1092494,5,May
SO3353,2022-04-04,Distributor,USD,2,120,39,10,469.2440373,335.1743124,4692.440373,1340.69725,4,Apr
SO3354,2022-02-27,Wholesale,USD,26,131,15,7,233.6130971,166.8664979,1635.29168,467.2261941,2,Feb
SO3355,2022-05-28,Distributor,USD,12,298,34,9,222.0002416,158.5716011,1998.002174,570.8577641,5,May
SO3356,2022-01-02,Distributor,USD,22,93,14,10,627.5433369,448.2452406,6275.433369,1792.980962,1,Jan
SO3357,2022-01-21,Wholesale,USD,25,70,39,8,647.2379646,462.3128318,5177.903717,1479.401062,1,Jan
SO3358,2022-01-11,Wholesale,USD,23,201,17,6,354.8698407,253.4784577,2129.219044,608.3482984,1,Jan
SO3359,2022-03-21,In-Store,USD,14,60,32,2,522.7644344,373.4031674,1045.528869,298.7225339,3,Mar
SO3360,2022-05-01,Distributor,USD,17,255,22,5,361.8974869,258.4982049,1809.487435,516.9964099,5,May
SO3361,2022-04-22,Wholesale,USD,23,237,24,9,160.4853289,114.6323778,1444.36796,412.6765599,4,Apr
SO3362,2022-03-31,Online,USD,6,32,46,7,280.4483045,200.3202175,1963.138132,560.8966091,3,Mar
SO3363,2022-01-25,Wholesale,USD,9,26,1,9,465.3173731,332.3695522,4187.856358,1196.530388,1,Jan
SO3364,2022-03-14,Wholesale,USD,20,227,6,3,499.6236806,356.8740576,1498.871042,428.2488691,3,Mar
SO3365,2022-01-24,Wholesale,USD,25,65,36,6,477.4017186,341.0012275,2864.410311,818.4029461,1,Jan
SO3366,2022-01-19,Wholesale,USD,1,307,41,4,270.6642233,193.3315881,1082.656893,309.3305409,1,Jan
SO3367,2022-03-14,Online,USD,1,13,32,2,302.0243531,215.7316808,604.0487062,172.5853446,3,Mar
SO3368,2022-01-12,Distributor,USD,21,127,12,1,189.6885316,135.4918083,189.6885316,54.19672332,1,Jan
SO3369,2022-05-26,Distributor,USD,21,138,7,6,424.8997924,303.4998517,2549.398754,728.3996441,5,May
SO3370,2022-02-05,Wholesale,USD,22,124,27,3,494.342121,353.101515,1483.026363,423.721818,2,Feb
SO3371,2022-04-28,Online,USD,24,174,9,7,559.7243026,399.8030733,3918.070118,1119.448605,4,Apr
SO3372,2022-03-22,Online,USD,15,160,10,9,262.6377554,187.5983967,2363.739799,675.3542282,3,Mar
SO3373,2022-04-30,Distributor,USD,17,50,11,8,298.1549043,212.9677888,2385.239234,681.4969241,4,Apr
SO3374,2022-02-25,Distributor,USD,5,83,38,2,222.5184356,158.9417397,445.0368712,127.1533918,2,Feb
SO3375,2022-05-04,Distributor,USD,12,205,17,10,450.6204076,321.8717197,4506.204076,1287.486879,5,May
SO3376,2022-02-23,Online,USD,11,69,10,10,482.9242938,344.9459241,4829.242938,1379.783696,2,Feb
